Episode,State,Action,Choosing_Type,Not Stop,Sudden Braking,Improper Passing,Improper Lane Changing,Collision_Probability,Collision_uid,Collision_Probability_Per_Step,Done
4,"[ 3.47624115e+02 -7.54388332e+00 -6.83845596e+01  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  1.20620504e-01  1.43734961e+01  3.57858917e+02  4.59593884e-03
  1.34797430e+00  6.04200636e+00  3.54366877e+02  9.93880504e+00
  1.46135252e+01  3.54366877e+02  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.45000000e+01  1.00000000e+02
  5.58637080e-01 -2.53897927e-03  1.00000000e+00]",9,randomly,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
4,"[ 3.47642853e+02 -7.54450607e+00 -6.83803482e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01  1.00000000e+00
  1.18715122e-01  1.43689814e+01  3.57855408e+02  2.53534508e-04
  1.34798985e+00  6.04214908e+00  3.54384459e+02  9.93880504e+00
  1.46135252e+01  3.54384459e+02  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.45000000e+01  1.00000000e+02
  5.58637080e-01 -1.51075167e-03  1.00000000e+00]",1,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
4,"[ 3.47651093e+02 -7.54477549e+00 -6.83777237e+01  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01  1.00000000e+00
  1.18563123e-01  1.43647127e+01  3.57857025e+02  1.53249311e-04
  1.34798294e+00  6.04224107e+00  3.54392041e+02  9.93880504e+00
  1.46135252e+01  3.54392041e+02  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.45000000e+01  1.00000000e+02
  5.58637080e-01 -8.74683881e-04  1.00000000e+00]",9,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
4,"[ 3.47661438e+02 -7.54514074e+00 -6.83784180e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01  0.00000000e+00
  1.18819423e-01  1.43644772e+01  3.57855713e+02  4.58244917e-03
  1.34799010e+00  6.04219575e+00  3.54402332e+02  9.93880504e+00
  1.46135252e+01  3.54402332e+02  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.69376311e+01  1.00000000e+02
  5.58637080e-01 -3.33756798e-03  1.00000000e+00]",18,randomly,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True
5,"[-3.69712601e+01 -1.49293578e+00 -1.32977962e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.55977821e+00  1.11866676e+02  3.58706238e+02  1.26413424e+00
  1.42742643e+00  1.19465368e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.45000000e+01  1.00000000e+02
  1.51886745e+01 -2.47821375e-01  1.00000000e+00]",7,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
5,"[-3.23371620e+01 -1.61713600e+00 -1.46927691e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  1.59275293e+00  1.05822029e+02  3.58742249e+02  1.06174108e-04
  1.33836380e+00  1.30041964e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.99850471e+01  1.00000000e+02
  6.34306747e+00 -3.00000000e+00  1.00000000e+00]",9,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
5,"[-3.23371582e+01 -1.61715055e+00 -1.46933413e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.59243548e+00  1.05822021e+02  3.58742188e+02  1.07620681e-04
  1.33837039e+00  1.30042322e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.99848434e+01  1.00000000e+02
  6.34306747e+00 -3.00000000e+00  1.00000000e+00]",7,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
5,"[-3.23371582e+01 -1.61716664e+00 -1.46939135e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01  1.00000000e+00
  1.59240532e+00  1.05822021e+02  3.58742188e+02  1.07399196e-04
  1.33837243e+00  1.30041773e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.99848746e+01  1.00000000e+02
  6.34306747e+00 -3.00000000e+00  1.00000000e+00]",9,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
5,"[-3.57268238e+00 -1.99889374e+00 -2.24815884e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01 -1.00000000e+00
  7.93330789e-01  1.05330498e+02  9.48477536e-02  9.63152110e+00
  1.92254692e+00  1.30294899e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.80110452e+01  1.00000000e+02
 -2.50066471e-01 -6.51913427e-01  1.00000000e+00]",7,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
5,"[ 5.36073151e+01 -3.05393314e+00 -3.43048439e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01  1.00000000e+00
  1.09932017e+00  9.54768219e+01  4.49752182e-01  6.97846830e+00
  1.61999737e+00  1.47680215e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.57000000e+01  0.00000000e+00  1.00000000e+02
 -1.19254841e+01  1.49401385e-01  1.00000000e+00]",8,randomly,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
5,"[ 1.04190727e+02 -3.82746577e+00 -4.74837151e+01  0.00000000e+00
  0.00000000e+00  5.00000000e-01  1.20000000e+01 -1.00000000e+00
  6.95522130e-01  1.04518677e+02  3.59737000e+02  1.02736934e+01
  1.85886792e+00  1.31708750e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.57000000e+01  0.00000000e+00  1.00000000e+02
 -7.07738114e-01  6.07503517e-01  1.00000000e+00]",9,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
5,"[ 1.67048096e+02 -4.55245924e+00 -6.42360382e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01 -1.00000000e+00
  4.83226389e-01  1.04446373e+02  3.59511475e+02  1.06952985e+01
  1.34563460e+00  1.32088924e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.57000000e+01  0.00000000e+00  1.00000000e+02
 -2.45808137e+00  1.98329463e-01  1.00000000e+00]",28,randomly,-1.0,-1.0,1.0,-1.0,0.856,No collision,"[0, 0, 0.390397, 0.573188, 0.717511, 0.855587, 0, 0, 0, 0, 0, 0]",False
5,"[229.87184143  -5.56308794 -80.13349152   0.           0.
   1.          12.          -1.           0.97652942 102.56811523
 359.53952026  10.871125     2.10266479   1.3484838    9.97588688
  10.40038488  18.40291243   9.97588688   0.           0.
   0.           0.           0.           0.           0.
   0.           1.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.          15.7          0.         100.
  -2.53726672   0.62255019   1.        ]",33,randomly,-1.0,-1.0,1.0,-1.0,0.074,No collision,"[0, 0, 0, 0, 0, 0, 0.043555, 0, 0, 0.07353, 0]",False
5,"[ 2.93257904e+02 -6.72907209e+00 -9.69866104e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.07889843e+00  1.05726517e+02  1.10996716e-01  1.05814572e+01
  1.34179430e+00  1.29581057e+00  9.97539918e+00  1.05016547e+01
  1.80287983e+01  9.97539918e+00  0.00000000e+00  0.00000000e+00
  2.33759172e+00  6.26798464e+00  1.00990488e+00  1.66011862e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.57000000e+01  0.00000000e+00  1.00000000e+02
 -8.20398357e-03  7.84216917e-01  1.00000000e+00]",7,by model,-1.0,-1.0,0.5949267000001947,0.5949267000001947,0.002,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001856]",False
5,"[ 3.32130249e+02 -7.29937267e+00 -1.02174149e+02  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01  1.00000000e+00
  8.03942382e-01  6.13202019e+01  3.59562134e+02  1.81530542e+00
  1.34358916e+00  5.21494560e+00  6.90164336e+00  2.57447879e-01
  1.82048683e+01  6.90164336e+00  0.00000000e+00  0.00000000e+00
  6.99628382e-01  6.57581669e+00  6.05198269e+00  2.58869951e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  6.15521095e+01  0.00000000e+00  1.00000000e+02
  2.23965229e+01  1.36034881e+00  1.00000000e+00]",9,by model,-1.0,-1.0,0.5700366413571196,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
5,"[ 3.43086945e+02 -7.49594307e+00 -8.55899811e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01  1.00000000e+00
  3.95151019e-01  1.85534744e+01  3.58421661e+02  3.62998960e+00
  1.34621995e+00  5.96658541e+00  9.08973509e+00  4.96205263e+00
  1.76310425e+01  9.08973509e+00  0.00000000e+00  0.00000000e+00
  6.91660889e-01  6.19091804e+00  2.95047023e+00  2.65896676e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.57000000e+01  0.00000000e+00  1.00000000e+02
  4.85242771e+00  1.66561279e-01  1.00000000e+00]",43,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
5,"[ 3.47430786e+02 -7.54992151e+00 -7.01499786e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01  1.00000000e+00
  2.03502744e-01  1.44546957e+01  3.57932404e+02  1.12644546e+00
  1.34744948e+00  6.04032421e+00  8.75102124e+00  8.34115452e-01
  1.83354697e+01  1.42373474e+02  0.00000000e+00  0.00000000e+00
  1.34998933e+00  6.27702600e+00  8.34115543e-01  2.81809186e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.62079524e+01  1.00000000e+02
  7.48604924e-01 -6.30376323e-01  1.00000000e+00]",11,by model,-1.0,0.2898392518674455,-1.0,-1.0,0.66,No collision,"[0, 0, 0, 0.660332, 0, 0.656422, 0, 0.656981, 0, 0, 0, 0]",False
5,"[ 3.47762177e+02 -7.55301714e+00 -6.89584961e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.40000000e+01 -1.00000000e+00
  1.19051710e-01  1.43325272e+01  3.57872284e+02  2.57209626e-01
  1.34797836e+00  6.04272978e+00  8.58914741e+00  5.41095547e-01
  1.83642139e+01  2.34579593e+02  0.00000000e+00  0.00000000e+00
  1.29843857e+00  6.24137839e+00  5.41095624e-01  2.63099036e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.45000000e+01  1.00000000e+02
  7.45836676e-01 -1.64350489e-02  1.00000000e+00]",24,randomly,-1.0,-1.0,0.5845676566933368,-1.0,0.662,No collision,"[0, 0.660811, 0, 0, 0, 0, 0.662453, 0, 0, 0, 0, 0]",False
5,"[ 3.47899536e+02 -7.55461264e+00 -6.85320129e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.40000000e+01 -1.00000000e+00
  1.18354537e-01  1.42959442e+01  3.57844757e+02  1.04612941e-01
  1.34902662e+00  6.04343268e+00  8.50954861e+00  1.00002498e+01
  1.27687942e+01  3.27127753e+02  0.00000000e+00  0.00000000e+00
  1.53591241e+00  1.58284929e+00  5.18388465e+00  8.81918654e-01
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  2.06609995e+01  1.00000000e+02
  7.66301544e-01 -1.38360209e-02  1.00000000e+00]",9,by model,-1.0,0.2928773874138943,-1.0,-1.0,0.004,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0.004322, 0, 0, 0]",False
5,"[ 3.47955566e+02 -7.55602694e+00 -6.84380798e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.40000000e+01 -1.00000000e+00
  1.30960733e-01  1.42807684e+01  3.57832336e+02  4.78983963e-03
  1.34790226e+00  6.04353176e+00  8.48777199e+00  4.76837158e-05
  1.77910354e+01  3.41875218e+02  0.00000000e+00  0.00000000e+00
  2.17359773e+00  2.81489110e+00  3.57404000e+00  2.77236067e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.45000000e+01  1.00000000e+02
  7.77711807e-01 -1.18611607e-03  1.00000000e+00]",19,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
5,"[ 3.47984131e+02 -7.55703926e+00 -6.84301758e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.40000000e+01 -1.00000000e+00
  1.27920300e-01  1.42738199e+01  3.57829895e+02  1.55101552e-04
  1.34792763e+00  6.04395585e+00  8.34290061e+00  4.76837158e-05
  1.80844282e+01  3.54729126e+02  0.00000000e+00  0.00000000e+00
  2.04866127e+00  6.28019202e+00  1.47238256e+00  1.40120923e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.45000000e+01  1.00000000e+02
  7.77711807e-01 -1.17494497e-03  1.00000000e+00]",19,by model,-1.0,-1.0,-1.0,-1.0,0.385,No collision,"[0, 0, 0, 0, 0.373531, 0.379214, 0.379601, 0.379631, 0.379186, 0.380635, 0.385298, 0.385268]",False
5,"[ 3.48006378e+02 -7.55783415e+00 -6.84257965e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.40000000e+01  1.00000000e+00
  1.27970472e-01  1.42649517e+01  3.57828033e+02  1.58294609e-04
  1.34791428e+00  6.04413987e+00  8.19266995e+00  0.00000000e+00
  1.85184116e+01  3.54750123e+02  0.00000000e+00  0.00000000e+00
  5.08406479e+01  8.16372228e+00  5.49939290e+01  1.12835324e+01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.57000000e+01  0.00000000e+00  1.00000000e+02
  7.77711807e-01  1.17021313e-04  1.00000000e+00]",19,by model,-1.0,-1.0,-1.0,-1.0,0.394,No collision,"[0.385275, 0.38547, 0.390761, 0.390938, 0.390733, 0.390579, 0.390753, 0.390696, 0.390657, 0.390961, 0.390829, 0.393572]",False
5,"[ 3.48023010e+02 -7.55841494e+00 -6.84213181e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.40000000e+01  1.00000000e+00
  1.29032061e-01  1.42635183e+01  3.57828064e+02  4.84920096e-03
  1.34791391e+00  6.04409319e+00  8.08312032e+00  4.03435618e-01
  1.83828525e+01  3.54765587e+02  0.00000000e+00  0.00000000e+00
  5.09442729e+00  6.30014248e+00  2.43646373e+00  2.04646912e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.45000000e+01  1.00000000e+02
  7.77711807e-01 -2.73096288e-03  1.00000000e+00]",19,by model,-1.0,-1.0,-1.0,-1.0,0.403,No collision,"[0.396655, 0.396723, 0.396826, 0.396748, 0.396741, 0, 0.397417, 0.40247, 0.40284, 0.402432, 0.402608, 0.402624]",False
5,"[ 3.48034882e+02 -7.55886030e+00 -6.84220657e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.40000000e+01  0.00000000e+00
  1.28433630e-01  1.42626238e+01  3.57826080e+02  1.61389324e-04
  1.34792910e+00  6.04414255e+00  7.96340698e+00  0.00000000e+00
  1.78690882e+01  3.54777387e+02  0.00000000e+00  0.00000000e+00
  1.40161062e+01  6.20298175e+00  2.97353446e+00  3.19177164e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.45000000e+01  1.00000000e+02
  7.77711807e-01 -1.45201834e-03  1.00000000e+00]",19,by model,-1.0,-1.0,-1.0,-1.0,0.408,No collision,"[0.402722, 0.402611, 0.402607, 0.402768, 0.40239, 0.402311, 0.408188, 0.408471, 0.408428, 0.408289, 0.408318, 0.408259]",True
